idx,class,conversation
4043,일반 대화,"나 요즘 너무 우울해서 큰일이야.
왜 그래? 무슨 일 있어?
모르겠어. 그냥 다 재미없고 기운도 없어.
병원 가보는 건 어때? 상담이라도 받아봐.
그럴까? 혼자서는 해결이 안 될 것 같아.
응. 전문가의 도움을 받는 게 좋을 것 같아."
4044,일반 대화,"우리 이번 주말에 쇼핑하러 갈래?
좋아. 나 마침 사고 싶었던 옷 있었어.
어디로 갈까? 백화점 갈까, 아울렛 갈까?
아울렛 가자. 세일 많이 하잖아.
콜. 아침 일찍 만나서 출발하자.
응. 내가 차 가지고 갈게."
4045,일반 대화,"나 어제 꿈에 귀신 나왔어.
헐, 진짜? 무서웠겠다.
응. 가위에 눌려서 움직일 수도 없었어.
어떡해. 오늘 밤에 잠 잘 수 있겠어?
모르겠어. 불 켜고 자야 할 것 같아.
내가 같이 있어줄까?"
4046,일반 대화,"오늘 날씨 너무 춥다. 완전 겨울이야.
그러게. 손이랑 발이 꽁꽁 얼었어.
따뜻한 국물 있는 거 먹고 싶다.
샤부샤부 어때?
좋지. 이 근처에 맛있는 곳 있어?
응. 내가 아는 곳 있는데 거기로 가자."
4047,일반 대화,"나 요즘 너무 바빠서 정신이 하나도 없어.
왜? 무슨 일 있어?
새로운 프로젝트 시작했는데 일이 너무 많아.
힘들겠다. 밥은 잘 챙겨 먹고 다녀?
아니. 맨날 굶거나 대충 때우고 있어.
그러다 쓰러져. 건강 챙기면서 해."
4048,일반 대화,"우리 내일 회식 어디서 한대?
삼겹살집에서 한대. 2차는 노래방이고.
헐, 진짜? 나 노래방 가기 싫은데.
나도. 그냥 고기만 먹고 빠질까?
그럴까? 눈치 보이지 않을까?
괜찮아. 우리 말고도 빠지는 사람 많을 거야."
4049,일반 대화,"나 드디어 운전면허 땄어.
우와, 축하해! 이제 나 데리러 와.
아직은 무서워서 혼자 운전 못 해.
연수 받아야지.
응. 주말마다 아빠한테 배우기로 했어.
좋겠다. 나도 면허 따고 싶다."
4050,일반 대화,"너는 어떤 계절을 제일 좋아해?
나는 가을을 제일 좋아해. 날씨도 선선하고 하늘도 높아서.
아, 진짜? 나는 봄이 제일 좋은데. 뭔가 설레는 기분이 들어서.
봄도 좋지. 벚꽃도 피고.
맞아. 벚꽃 보러 놀러 가고 싶다.
내년 봄에는 꼭 같이 벚꽃 보러 가자."
4051,일반 대화,"최근에 본 공연 있어?
응, 얼마 전에 뮤지컬 보고 왔어.
오, 뭐 봤는데? 재밌었어?
'시카고' 봤는데 배우들 연기가 장난 아니야.
나도 그거 보고 싶었는데! 부럽다.
다음에 또 보러 가자. 내가 보여줄게."
4052,일반 대화,"로또 당첨되면 뭐 할 거야?
나는 일단 회사부터 그만둘 거야.
그리고 세계 여행 다닐 거야. 너는?
나는 강남에 건물 하나 사고 싶어.
건물주! 멋있다. 나도 돈 걱정 없이 살아보고 싶다.
그러게. 로또나 사러 가야겠다."
4053,일반 대화,"어릴 적 꿈이 뭐였어?
나는 대통령. 세상을 바꾸고 싶었어.
나는 과학자. 노벨상 타는 게 꿈이었어.
우리 둘 다 꿈이 엄청 컸네.
그러게. 지금은 그냥 평범한 회사원이지만.
그래도 지금 행복하면 된 거지, 뭐."
4054,일반 대화,"무인도에 가져갈 3가지가 있다면 뭘 가져갈 거야?
나는 책이랑 라면이랑 물.
나는 칼이랑 불이랑 냄비.
너는 완전 생존 전문가네.
무인도에서 굶어 죽을 순 없잖아.
하긴. 나는 그냥 편하게 책이나 읽다가 죽을래."
4055,일반 대화,"다시 태어난다면 뭘로 태어나고 싶어?
나는 부잣집 아들로 태어나고 싶어.
돈 걱정 없이 살아보고 싶어. 너는?
나는 새로 태어나고 싶어. 그냥 새로.
새? 왜?
자유롭게 하늘을 날아다니고 싶어서.
낭만적이다. 나는 그냥 돈 많은 백수가 최고야."
4056,일반 대화,"너는 스트레스 어떻게 풀어?
나는 매운 음식 먹으면서 풀어.
땀 쫙 흘리고 나면 개운해지더라고. 너는?
나는 노래방 가서 소리 지르면서 풀어.
그것도 좋은 방법이다. 오늘 같이 갈래?
콜. 스트레스 풀러 가자."
4057,일반 대화,"너는 아침형 인간이야, 저녁형 인간이야?
나는 완전 저녁형 인간이야. 밤에 더 집중이 잘 돼.
나는 아침형 인간. 일찍 자고 일찍 일어나는 게 좋아.
부럽다. 나도 아침형 인간이 되고 싶은데 잘 안돼.
조금씩 일찍 일어나도록 노력해봐.
알겠어. 내일부터 도전해봐야지."
4058,일반 대화,"세상에서 제일 맛있는 음식이 뭐라고 생각해?
나는 엄마가 해준 김치찌개.
어떤 음식보다도 맛있어. 너는?
나는 할머니가 끓여준 된장찌개.
역시 집밥이 최고지.
인정. 갑자기 집밥 먹고 싶다."
4059,일반 대화,"나 요즘 강아지 너무 키우고 싶어.
오, 진짜? 어떤 강아지 키우고 싶은데?
나는 웰시코기. 짧은 다리랑 식빵 궁둥이가 너무 귀여워.
웰시코기 진짜 귀엽지. 근데 털 엄청 빠진대.
감당할 수 있어. 매일 빗질해주면 되지.
좋겠다. 나도 나중에 독립하면 꼭 키울 거야."
4060,일반 대화,"네 폰 배경화면 뭐야?
나는 우리 집 강아지 사진.
귀엽다. 나는 그냥 기본 배경화면인데.
너도 예쁜 사진으로 바꿔봐. 기분 전환도 되고 좋아.
그럴까? 뭘로 바꾸지?
네가 좋아하는 연예인 사진으로 해놔."
4061,일반 대화,"너의 단골 맛집은 어디야?
나는 회사 앞에 있는 백반집.
매일 메뉴가 바뀌는데 다 맛있어.
아, 거기? 나도 가끔 가는데.
거기 제육볶음이 진짜 맛있어. 너도 먹어봐.
알겠어. 다음에 가면 제육볶음 먹어봐야겠다."
4062,일반 대화,"요즘 무슨 노래에 빠져있어?
나는 뉴진스 신곡. 노래가 너무 좋아서 계속 듣게 돼.
아, 그거? 나도 들어봤는데 좋더라.
중독성이 장난 아니야. 너도 한번 들어봐.
알겠어. 이따가 들어봐야지.
춤도 따라 추기 쉬워서 좋아."
4063,일반 대화,"너 잠버릇 있어?
나 잠꼬대 엄청 심하대.
진짜? 무슨 말 하는데?
욕도 하고 웃기도 하고 그런대.
대박. 한번 들어보고 싶다.
나랑 같이 자지 마. 시끄러워서 못 잘 수도 있어."
4064,일반 대화,"사계절 중에 언제가 제일 싫어?
나는 여름. 덥고 습해서 너무 싫어.
땀나는 것도 싫고 벌레 많은 것도 싫어.
나는 겨울. 추워서 밖에 나가기가 싫어.
겨울은 너무 쓸쓸한 느낌이야.
그래도 겨울엔 붕어빵이 있잖아."
4065,일반 대화,"네 인생 영화는 뭐야?
나는 '노트북'. 몇 번을 봐도 감동적이야.
아, 그거? 나도 봤는데 진짜 슬펐어.
너는 뭔데?
나는 '어바웃 타임'. 보고 나면 마음이 따뜻해져.
그것도 명작이지. 오늘 집에 가서 다시 봐야겠다."
4066,일반 대화,"너의 버킷리스트는 뭐야?
나는 오로라 보러 가는 거.
죽기 전에 꼭 한번 보고 싶어. 너는?
나는 스카이다이빙 해보는 거.
짜릿하고 재밌을 것 같아.
둘 다 멋있다. 꼭 이룰 수 있을 거야."
4067,일반 대화,"초능력 하나 가질 수 있다면 뭐 가질 거야?
나는 순간이동. 지각할 일은 없겠다.
나는 투명인간. 자유롭게 돌아다니고 싶어.
투명인간 되면 나쁜 짓 할 거지?
아니거든? 그냥 남들 눈치 안 보고 편하게 살고 싶어서 그래.
알겠어. 믿어줄게."
4068,일반 대화,"너는 사람 볼 때 첫인상을 믿는 편이야?
응. 나는 첫인상이 거의 맞는 것 같아.
왠지 모르게 끌리는 사람이 있고, 불편한 사람이 있더라고.
나는 잘 안 믿어. 겪어봐야 아는 것 같아.
첫인상은 별로였는데 알고 보니 좋은 사람인 경우도 많았어.
하긴. 사람 일은 모르는 거니까."
4069,일반 대화,"어색한 침묵 흐를 때 어떻게 해?
나는 그냥 아무 말이나 막 던져.
오늘 날씨 좋네요, 밥은 드셨어요? 이런 거.
나는 그냥 웃어. 웃으면 어색함이 좀 풀리는 것 같아.
그것도 좋은 방법이다. 다음에 써먹어봐야지.
근데 제일 좋은 건 그냥 그 자리를 피하는 거야."
4070,일반 대화,"나 요즘 너무 피곤해서 입병 났어.
어떡해. 비타민 잘 챙겨 먹어.
응. 약도 챙겨 먹고 있는데 잘 안 나아.
너무 무리해서 그런 거 아니야? 오늘은 일찍 들어가서 쉬어.
알겠어. 너도 건강 잘 챙겨."
4071,일반 대화,"우리 동네에 고양이 카페 새로 생겼어.
진짜? 가봤어?
응. 어제 다녀왔는데 고양이들이 다 너무 예뻐.
나도 가보고 싶다. 고양이 만질 수도 있어?
응. 간식 주면 와서 애교도 부려.
대박. 이번 주말에 당장 가야겠다."
4072,일반 대화,"오늘 점심 뭐 먹을지 못 정하겠어.
그럴 땐 그냥 제일 가까운 데 가는 게 최고야.
회사 앞에 있는 돈가스집 어때?
좋아. 거기 치즈 돈가스 맛있잖아.
그럼 거기로 가자. 빨리 안 가면 줄 서야 해.
알겠어. 지금 바로 출발하자."
4073,일반 대화,"나 어제 필름 카메라 샀어.
오, 진짜? 요즘 유행하는 거?
응. 필름 감성 너무 좋은 것 같아.
사진 찍는 재미가 있겠네.
응. 결과물 기다리는 설렘도 있고.
나도 한번 써보고 싶다. 나중에 빌려줘."
4074,일반 대화,"요즘 길거리에 쓰레기 너무 많은 것 같지 않아?
맞아. 담배꽁초도 너무 많고.
시민 의식이 부족한 것 같아.
쓰레기통이 너무 없는 것도 문제야.
그러게. 길거리에 쓰레기통 좀 많이 설치해줬으면 좋겠어.
우리부터라도 쓰레기 함부로 버리지 말자."
4075,일반 대화,"나 요즘 너무 우울해서 쇼핑으로 풀고 있어.
나도 그런데. 월급 받으면 뭐 살지부터 고민해.
이러다가 거지 되는 거 아니야?
이미 거지야. 텅장된 지 오래야.
우리 다음 달부터는 진짜 아껴 쓰자.
콜. 같이 가계부라도 쓸까?"
4076,일반 대화,"오늘따라 왜 이렇게 차가 막히지?
그러게. 평소보다 더 막히는 것 같아.
무슨 일 있나? 사고 났나?
그런가 봐. 이러다가 지각하겠다.
그러게 말이야. 다음부터는 좀 더 일찍 나와야겠어.
응. 10분만 더 일찍 나오자."
4077,일반 대화,"나 어제 헌팅포차 처음 가봤어.
헐, 진짜? 어땠어?
완전 신세계였어. 사람들이랑 게임도 하고 재밌더라.
헌팅도 당했어?
응. 근데 내 스타일 아니라서 거절했어.
잘했어. 아무나 만나면 안 돼."
4078,일반 대화,"요즘 유튜브 광고 너무 길지 않아?
맞아. 15초 광고 2개는 너무 심했어.
스킵도 안 되고. 너무 짜증 나.
유튜브 프리미엄 결제하라는 거겠지.
치사하다. 그래도 결제는 안 할 거야.
나도. 그냥 참고 봐야지, 뭐."
4079,일반 대화,"나 요즘 너무 바빠서 친구들 만날 시간도 없어.
나도. 다들 먹고살기 바쁘네.
그래도 가끔은 만나서 수다 떨어야 스트레스 풀리는데.
그러게. 우리 조만간 한번 뭉치자.
좋아. 내가 날짜 잡아볼게.
응. 다들 보고 싶다."
4080,일반 대화,"오늘따라 화장이 너무 잘 먹었어.
그러게. 피부에서 광이 나는데?
어제 새로 산 쿠션 썼는데 완전 좋아.
오, 진짜? 어디 거야? 나도 사야겠다.
내가 링크 보내줄게. 너한테도 잘 맞을 거야.
고마워. 덕분에 꿀템 얻어가네."
4081,일반 대화,"나 요즘 너무 게을러져서 큰일이야.
주말에 뭐 했는데?
아무것도 안 했어. 그냥 침대랑 한 몸이었어.
나도 그런데. 이러다가 진짜 돼지 될 것 같아.
우리 다음 주부터는 운동이라도 할까?
좋아. 같이 헬스장 등록하자."
4082,일반 대화,"이번 달 카드값 왜 이렇게 많이 나왔지?
지난달에 쇼핑 많이 했잖아.
그런가? 기억이 잘 안 나는데.
네가 산 옷이랑 신발만 해도 얼마야.
아, 맞다. 할부로 샀지.
다음 달부터는 진짜 아껴 써야겠다."
4083,일반 대화,"오늘 저녁은 뭐 먹을까? 배달시켜 먹을까?
좋아. 뭐 먹고 싶은데?
나는 족발. 매운 족발 먹고 싶어.
나는 보쌈. 그럼 족발, 보쌈 세트로 시킬까?
콜. 막국수도 추가하는 거 잊지 마.
당연하지. 내가 주문할게."
4084,일반 대화,"나 어제 자기 전에 웹툰 보다가 밤샜어.
헐, 진짜? 무슨 웹툰인데?
요즘 새로 나온 로맨스 웹툰인데 너무 설레.
그래? 나도 로맨스 좋아하는데. 제목이 뭐야?
'오늘부터 1일'. 너도 한번 봐봐.
알겠어. 오늘 밤에 정주행해야겠다."
4085,일반 대화,"우리 회사 근처에 있는 카페, 오늘까지 50% 할인한대.
헐, 진짜? 그럼 오늘 점심 먹고 거기 가자.
좋아. 1인 1케이크 해야지.
콜. 생각만 해도 행복하다.
빨리 점심시간 됐으면 좋겠다.
그러게. 1분 1초가 아까워."
4086,일반 대화,"나 요즘 너무 예민해진 것 같아.
왜? 누가 너 건드렸어?
아니. 그냥 사소한 일에 자꾸 짜증이 나.
피곤해서 그런 거 아니야?
그런가? 잠을 잘 못 자긴 했어.
오늘은 아무 생각 말고 푹 자."
4087,일반 대화,"이번 주말에 방 청소 좀 해야겠어.
나도. 너무 더러워서 발 디딜 틈이 없어.
마음먹고 대청소 한번 해야지.
좋아. 다 끝내고 맛있는 거 먹으러 가자.
콜. 청소 끝내고 먹는 치킨이 제일 맛있어.
인정. 그럼 주말에 각자 열심히 청소하자."
4088,일반 대화,"나 어제 길에서 만 원 주웠어.
대박. 웬 떡이야.
그러게. 이걸로 뭐 할까 고민하다가 바로 로또 샀어.
잘했네. 당첨되면 나 잊으면 안 돼.
당연하지. 너한테는 1억 줄게.
김칫국 마시지 마. 그냥 맛있는 거나 사줘."
4089,일반 대화,"오늘따라 지하철에 사람이 왜 이렇게 많지?
그러게. 낑겨서 숨도 못 쉬겠어.
누가 내 발 밟았어. 너무 아파.
어떡해. 괜찮아?
괜찮아. 다들 먹고살기 힘드네.
그러게. 얼른 내려서 해방되고 싶다."
4090,일반 대화,"나 요즘 너무 늙은 것 같아.
갑자기 무슨 소리야.
눈가에 주름도 생긴 것 같고 피부도 푸석푸석해.
나이 들면 당연한 거야. 너무 스트레스 받지 마.
그래도 슬픈 걸 어떡해.
우리 같이 피부과라도 다닐까?"
4091,일반 대화,"오늘 점심은 간단하게 편의점 도시락 어때?
좋아. 요즘 편의점 도시락 잘 나오잖아.
나는 제육볶음 도시락 먹을래. 너는?
나는 함박스테이크 도시락. 같이 먹을 컵라면도 하나 사자.
콜. 나는 치즈 볶이.
나는 참깨 라면. 빨리 가서 사 오자."
4092,일반 대화,"나 어제 미용실 가서 머리했는데 완전 망했어.
왜? 어떻게 됐는데?
그냥 다듬어만 달라고 했는데 거의 숏컷을 만들어놨어.
헐, 어떡해. 너무 속상하겠다.
응. 거울 볼 때마다 눈물 나.
괜찮아. 머리는 금방 자라니까."
4093,일반 대화,"우리 이번 주말에 등산 갈래?
좋아. 어디로 갈 건데?
가까운 관악산 어때? 연주대까지 올라갔다 오자.
콜. 정상에서 먹을 김밥이랑 막걸리 잊지 마.
당연하지. 내가 다 챙겨갈게.
좋아. 주말에 보자."
4094,일반 대화,"나 요즘 너무 외로워서 연애하고 싶어.
소개팅이라도 해봐.
주변에 해줄 사람이 없어.
그럼 결정사라도 가입해봐.
그건 좀 부담스러운데.
그럼 어쩔 수 없지. 혼자 살아야지."
4095,일반 대화,"오늘 저녁은 뭐 해 먹지?
냉장고에 뭐 있는데?
아무것도 없어. 장 보러 가야 해.
그럼 마트 가서 시식 코너 돌면서 저녁 메뉴 정할까?
좋은 생각이야. 시식만 해도 배부르겠다.
콜. 지금 바로 출발하자."
4096,일반 대화,"나 어제 남자친구랑 100일이었어.
우와, 축하해! 뭐 했어?
레스토랑 가서 밥 먹고 선물 교환했어.
뭐 받았는데?
목걸이 받았어. 너무 예뻐.
부럽다. 나도 연애하고 싶다."
4097,일반 대화,"요즘 날씨가 너무 좋아서 어디론가 훌쩍 떠나고 싶어.
나도. 제주도라도 갈까?
좋지. 비행기 표 알아볼까?
콜. 지금 바로 검색해보자.
가서 맛있는 거 많이 먹고 오자.
응. 흑돼지랑 갈치조림 꼭 먹어야 해."
